job_level,career_velocity,city_tier,education_tier,performance_rating,manager_rating,manager_rating_missing,months_since_promotion,variable_pay_pct,department,gender,actual_log_salary,predicted_log_salary,residual_log_salary,shap_gender_effect,shap_manager_effect
2,0.3333,1,3,3.4,3.5,1,12,18.9,Product,Male,2.3739750890807185,2.456298608305692,-0.08232351922497338,0.11149655945218238,0.009561557638383632
1,1.0,1,4,2.8,2.6,0,2,9.9,Legal,Female,1.5644405465033646,1.622319712581134,-0.05787916607776933,-0.14792964672174383,-0.031415703908447
1,0.5,2,3,4.3,2.9,0,36,12.2,Legal,Female,1.7334238922150915,1.6941854849233438,0.03923840729174777,-0.1449532798676465,-0.0121401898664218
1,0.5,2,3,3.1,2.4,0,37,11.4,Data Science,Male,1.8562979903656263,1.9512105835804083,-0.09491259321478207,0.10042899640845687,-0.03553308065749619
2,0.2857,1,3,3.8,3.5,1,4,12.5,Engineering,Male,2.5756610130564646,2.560582452248214,0.01507856080825043,0.10213429095322417,0.006836514374156073
3,0.375,1,4,3.1,3.8,0,11,10.7,Legal,Male,2.6803363625346943,2.6968309078058943,-0.01649454527119998,0.10287851373302503,0.00739861843581878
1,0.5,1,3,4.1,2.5,0,23,8.2,Legal,Female,1.6882490928583902,1.7838276490160923,-0.09557855615770205,-0.14876067285332634,-0.021836487747586866
1,0.5,2,4,3.4,3.6,0,1,9.1,HR,Male,1.780024213009634,1.8305333848246301,-0.050509171814996145,0.09929730433958553,0.009997266014350224
4,0.3333,3,4,1.8,4.1,0,17,13.2,Data Science,Female,2.6411978941143697,2.705533443684219,-0.06433554956984944,-0.14385802197717715,0.039610319170228725
2,0.5,1,4,4.3,4.6,0,2,6.5,Customer Support,Male,2.2407096892759584,2.2837277016611526,-0.043018012385194204,0.10801170386842,0.03192005648903608
1,0.5,2,4,3.0,2.5,0,9,10.1,Data Science,Female,1.5706970841176697,1.6931729763704046,-0.12247589225273492,-0.1355247218454484,-0.02912647540399712
2,0.2857,1,2,4.7,3.9,0,28,10.8,Finance,Female,2.4907230351094403,2.3879043640212148,0.10281867108822551,-0.1357088583593816,0.01841972283629114
1,0.5,3,4,3.6,3.2,0,13,9.2,HR,Male,1.665818245870208,1.7955034713605411,-0.12968522549033312,0.10382174101070694,-0.00757970482465805
1,0.2,2,3,1.9,4.3,0,96,8.2,HR,Male,2.1077860146889784,1.9184243357106472,0.18936167897833123,0.10632743461093397,0.014018564143108541
2,1.0,2,3,4.0,3.7,0,61,16.2,Product,Male,2.0241930674493576,2.3213216455323096,-0.297128578082952,0.10986101632050804,0.02064315502239025
6,0.3,2,3,3.6,4.4,0,51,14.0,Engineering,Male,3.912023005428146,3.872800275538712,0.03922272988943387,0.08968775256854168,0.03474576805138621
1,1.0,1,4,3.7,3.0,0,3,14.4,Finance,Female,1.7351891177396608,1.663866308219464,0.07132280952019676,-0.14129379800669972,-0.008344725692308529
1,1.0,2,3,3.1,3.1,0,29,6.0,Customer Support,Female,1.6582280766035324,1.5165125795548198,0.14171549704871267,-0.1412698467167272,-0.005814629650746355
3,0.6,2,3,3.2,2.8,0,17,8.3,HR,Female,2.102913897864978,2.151948070702238,-0.04903417283725986,-0.1411790171099954,-0.029563902716486318
3,0.5,1,2,4.0,3.0,0,28,9.0,Legal,Male,2.485739636091892,2.6725934909660247,-0.18685385487413253,0.10273893817703134,-0.006421493773697158
2,0.4,2,1,3.3,3.5,1,28,7.1,HR,Male,2.378619779270043,2.3532208990558057,0.02539888021423753,0.1074713596529145,0.003226434871884132
2,0.5,1,2,3.5,3.2,0,28,15.5,Finance,Male,2.8320361808832013,2.3632467974568954,0.46878938342630594,0.09954626507306279,-0.008555857617901482
2,0.25,1,2,3.0,3.3,0,54,15.4,Product,Male,2.612273245708441,2.497125960248998,0.11514728545944308,0.09612090610182168,-0.00973093982130009
1,0.3333,2,2,2.9,3.5,1,40,14.5,Finance,Male,1.9947003132247452,1.9965689847594763,-0.0018686715347311367,0.09683004897728474,0.0038589266958843987
4,0.3333,2,4,2.1,2.5,0,46,8.2,Operations,Female,2.4501426573516603,2.5305461130109235,-0.08040345565926321,-0.15639193369076107,-0.028235909844260755
1,0.5,3,3,4.1,2.7,0,15,10.2,Engineering,Female,1.7387102481382397,1.7034866434495994,0.035223604688640275,-0.13965654957045825,-0.020941771055504182
1,0.2,1,3,3.6,4.0,0,6,6.4,Operations,Female,2.1016921506146558,1.831883881257328,0.2698082693573278,-0.1509645088077033,0.03010218390243395
1,0.3333,2,3,5.0,2.7,0,16,11.8,Engineering,Male,2.0347056478384444,2.105588572158471,-0.07088292432002641,0.10165705280258014,-0.02848586380271622
3,0.75,2,4,2.4,3.4,0,4,5.1,Operations,Female,1.8625285401162623,2.0566481973860102,-0.1941196572697479,-0.15419265484997974,-0.0012820049857689955
3,0.375,2,2,3.6,3.1,0,3,5.1,Customer Support,Female,2.2267833795777636,2.3721394140069383,-0.14535603442917466,-0.1409304446875927,-0.015334746957023563
2,0.2857,2,1,2.9,4.3,0,10,8.1,Operations,Male,2.4292177439274116,2.4524562928324904,-0.023238548905078815,0.1079166472268233,0.021876003673400223
4,0.2857,1,3,3.1,4.2,0,13,19.2,Sales,Female,3.2398542312533927,2.9212762573160913,0.31857797393730136,-0.14353218633137577,0.04155893680905181
1,0.3333,1,4,4.1,3.5,1,15,18.2,Product,Female,1.5810384379124025,1.8323739023195564,-0.25133546440715393,-0.1564453881436367,0.0011475197723343712
3,0.2143,2,4,4.7,3.3,0,11,13.4,Engineering,Female,3.0170044088295307,2.712379058686556,0.30462535014297476,-0.13298700726957796,-0.014500153642881597
1,0.3333,3,1,3.9,3.1,0,9,12.4,Finance,Female,1.5602476682433286,1.8413877597523503,-0.28114009150902164,-0.13427227639773226,-0.011021763585542821
4,0.4,2,4,2.4,3.0,0,8,9.4,Data Science,Female,2.7954503913830435,2.7312262712971878,0.06422412008585576,-0.13879452830965128,-0.007032985252986753
2,0.3333,3,3,3.5,4.8,0,15,9.8,HR,Male,2.349468678892896,2.2231271983564653,0.12634148053643068,0.10782206711694987,0.03600288516084826
4,0.2667,1,4,3.9,4.1,0,21,9.2,Operations,Male,3.1372318358276905,3.227874668031351,-0.09064283220366054,0.10647087637185058,0.03252321081174491
2,1.0,2,2,4.2,3.9,0,4,8.6,Engineering,Female,2.0592388343623163,2.1413689071792414,-0.08213007281692519,-0.14043497818121795,0.014883834446156692
2,0.4,1,4,3.8,3.5,1,2,34.7,Sales,Male,2.528125768907977,2.279623263366813,0.24850250554116382,0.1027495954755069,0.0032262288174438195
1,0.5,1,4,3.4,4.2,0,63,17.6,Finance,Male,1.9080599249242156,1.9659450277210753,-0.057885102796859655,0.09749990989473446,0.028662585044882626
2,0.4,1,3,3.9,3.1,0,30,10.7,Data Science,Female,2.0592388343623163,2.184353389604623,-0.12511455524230675,-0.14004858630234865,-0.018512277651010354
3,0.3333,1,3,3.1,3.2,0,3,8.3,HR,Female,2.4379897300002487,2.387170166691714,0.050819563308534654,-0.14914947956638228,-0.01268696528467177
2,0.3333,1,1,4.3,3.5,0,19,18.4,Sales,Male,2.658859956911438,2.5719787696621443,0.08688118724929383,0.10630693758240352,0.002931131149607071
3,0.25,1,4,2.6,2.8,0,16,14.0,Marketing,Female,2.298577071596507,2.4759644289046236,-0.17738735730811683,-0.14650468931999316,-0.03066092263539095
1,1.0,1,3,3.7,4.3,0,32,5.3,Customer Support,Female,1.5496879080283263,1.6138410862774484,-0.06415317824912203,-0.14767654444078085,0.020102527292686127
3,0.3333,1,4,4.0,3.5,0,7,12.7,Data Science,Female,2.3832429960115,2.61255695248812,-0.22931395647662,-0.145506347972791,0.0027089122043833466
1,0.1429,3,4,3.8,3.5,1,7,5.9,HR,Female,1.7681496035889213,1.7323278787125127,0.035821724876408556,-0.14411185051165526,0.0019834236498444294
2,0.4,3,1,4.0,3.5,1,1,11.5,Engineering,Female,2.1004689088719113,2.2085185916653667,-0.10804968279345539,-0.13719699216210238,0.0034875002871840623
1,0.1667,2,4,4.3,3.9,0,14,7.0,Operations,Male,2.3646204839134985,2.037263196047026,0.32735728786647256,0.10853192213469506,0.01117585577088707
2,0.5,1,3,3.8,3.5,0,11,7.2,Operations,Female,2.061786606441115,1.9505314616187064,0.11125514482240884,-0.15212899366090657,0.006775431376695577
1,1.0,1,4,3.4,5.0,0,6,16.0,Product,Female,1.922787731634459,1.7453154551362622,0.17747227649819686,-0.1545768202564268,0.05273375475486076
1,0.3333,2,2,2.7,3.6,0,9,8.5,Legal,Male,2.0014800002101243,1.9856581625696088,0.01582183764051548,0.10331247822259272,0.009908579964429206
1,0.5,1,1,3.3,3.1,0,3,17.1,Marketing,Female,1.843719208158766,1.8629278260316475,-0.019208617872881417,-0.14293158562271313,-0.009229219030865925
2,1.0,1,3,4.6,3.6,0,11,5.9,HR,Male,2.1713368063840917,2.266046541990455,-0.09470973560636331,0.1103226194564018,0.017240655572494972
2,0.4,3,2,4.1,2.1,0,1,9.6,HR,Female,1.5602476682433286,1.9197249761709287,-0.35947730792760013,-0.14951452704061766,-0.0650492479210039
3,0.2727,1,2,3.4,3.6,0,9,10.1,HR,Female,2.631888840136646,2.602527332068262,0.029361508068384,-0.15476262526407072,0.010350095497850676
3,0.3,1,3,3.4,4.3,0,21,30.7,Sales,Male,2.695977619867941,2.8249827593770767,-0.1290051395091356,0.10644126472424642,0.037803632420815664
1,0.3333,2,4,2.6,3.8,0,8,16.6,Product,Female,1.6467336971777973,1.6603931216840118,-0.01365942450621449,-0.1454106225456707,0.00934636490786882
4,0.4444,2,2,3.0,2.1,0,6,6.3,Customer Support,Female,2.512035317176253,2.552844888005431,-0.04080957082917802,-0.14229604964165693,-0.07430684411944861
4,0.2667,1,2,2.1,3.5,1,4,10.3,Finance,Male,3.202746442938317,3.2051438408504933,-0.0023973979121763023,0.10487034808817941,0.0013814031732364202
3,0.3333,1,4,4.2,4.4,0,37,27.3,Sales,Male,2.8160073426073025,2.825492816382141,-0.00948547377483866,0.10527323405843224,0.03366741030432246
1,0.1429,3,3,3.7,3.8,0,9,9.5,HR,Male,1.9095425048844386,1.9974064817416461,-0.08786397685720759,0.10479147245473662,0.005810544569470625
1,0.5,3,2,3.8,3.9,0,5,9.6,Legal,Male,2.0412203288596382,1.9498018212060488,0.09141850765358939,0.10325679893484671,0.004746393756122976
2,0.4,2,3,5.0,4.1,0,11,5.8,Operations,Female,1.979621206397625,2.01480420830476,-0.03518300190713486,-0.14331104781203036,0.03505653755009374
2,0.5,1,2,3.3,3.5,1,12,5.3,Customer Support,Male,2.3589654264301534,2.2497354364941797,0.10922998993597366,0.10757318223212842,0.0074124795622335085
2,0.4,3,2,2.6,3.7,0,2,17.3,Product,Male,2.373043556642607,2.2371351021992596,0.13590845444334754,0.10080185722308185,0.018325839972515655
2,0.5,1,3,2.8,3.1,0,23,10.9,HR,Female,1.9213246735826988,1.8970769671521284,0.024247706430570393,-0.14678205772100933,-0.011781551675666326
1,0.3333,1,1,2.8,3.2,0,20,17.9,Product,Male,2.206074192613202,2.1826018457743404,0.02347234683886157,0.10919160239350686,-0.003773613844927306
4,0.3077,1,3,3.4,3.0,0,10,14.1,Engineering,Male,3.3138223021771545,3.2123653974068227,0.10145690477033176,0.1023346779776191,-0.005066072583250169
1,0.5,2,3,3.0,3.0,0,3,10.4,Legal,Male,1.724550719534605,1.874480085839359,-0.14992936630475406,0.10008525862501785,-0.00981283056585832
3,0.75,2,4,3.8,3.2,0,3,22.4,Marketing,Male,2.286455711064162,2.4218009918657257,-0.13534528080156383,0.10330341158051734,-0.010375913900339014
5,0.4167,3,4,3.3,2.7,0,11,5.8,Customer Support,Female,2.6616571615324998,2.8023870208483355,-0.1407298593158357,-0.12786005122332075,-0.019397675820975138
3,0.375,1,3,2.9,4.0,0,5,9.7,Customer Support,Male,2.5817308344235403,2.635061779898327,-0.053330945474786784,0.09887406405948408,0.02712457503102068
3,0.3333,1,3,4.3,3.2,0,11,7.5,Operations,Male,2.907447358686419,2.728427534685816,0.17901982400060312,0.11047456819773856,-0.01087032812034074
2,0.4,1,4,2.9,2.4,0,13,13.6,Data Science,Female,2.075684492802124,2.0746917582197897,0.000992734582334176,-0.13852773472075197,-0.04987053412000569
3,0.6,1,4,3.2,3.5,1,10,24.5,Marketing,Male,2.5847519847577165,2.4918238265109487,0.09292815824676781,0.1048017783780338,0.008093083414029908
1,0.25,2,2,4.2,2.3,0,15,16.7,Sales,Male,1.9387416595767009,2.0992276074669673,-0.1604859478902665,0.0995941509236203,-0.038364764389061334
3,0.375,1,1,1.7,4.8,0,2,7.3,HR,Male,2.4915511925066687,2.711015428146133,-0.21946423563946427,0.10587633271351964,0.03392003323666663
2,0.4,1,4,3.7,3.3,0,64,11.6,HR,Female,2.3350522831315472,1.9693591541817488,0.36569312894979844,-0.14628097746373456,-0.013738432675609872
3,0.6,2,4,3.1,4.8,0,49,20.0,Sales,Male,2.5249283241374862,2.4206683059599223,0.10426001817756392,0.1017699658894579,0.03504357312697587
1,0.1429,2,3,3.9,2.7,0,5,29.2,Sales,Female,1.814824742159051,1.809493291692888,0.0053314504661630124,-0.13989350062638717,-0.026519350787320938
4,0.3077,2,3,4.4,5.0,0,16,21.7,Sales,Male,3.0459499897146083,3.137037476314445,-0.09108748659983679,0.10370934600283895,0.0394872273028356
2,0.3333,2,3,4.9,4.0,0,1,8.1,Operations,Female,1.891604804197771,2.0755963841906273,-0.1839915799928562,-0.14868666521030838,0.03703023369303826
1,0.5,3,2,3.7,3.8,0,37,13.0,Marketing,Female,1.6695918352538475,1.6661244637144037,0.0034673715394437643,-0.1399812813529258,0.0061531216419601405
1,0.1667,1,3,4.0,3.8,0,1,10.1,HR,Male,2.194999882314108,2.1261393384632603,0.06886054385084783,0.10756926823808385,0.0043917132364020475
1,0.1429,3,4,4.6,4.9,0,4,33.9,Sales,Male,2.1598687907924505,2.092838713986205,0.06703007680624573,0.0983142626009091,0.04819146185612062
3,0.4286,3,1,4.7,3.3,0,12,14.1,Legal,Female,2.4790562361098245,2.4253505062903686,0.05370572981945587,-0.15074520253511609,-0.01152090583569809
1,0.3333,3,4,2.8,4.5,0,14,16.0,Finance,Male,1.8421356765531218,1.8606710846501713,-0.018535408097049455,0.09797882773566244,0.029426131140527546
3,0.4286,2,4,4.5,3.8,0,2,8.0,Operations,Female,2.280339484046726,2.294945840036576,-0.014606355989850162,-0.139387657726399,0.008093225926874979
6,0.2857,2,3,3.6,3.3,0,3,19.3,Product,Male,3.912023005428146,3.840631451646258,0.0713915537818881,0.09844545868715866,-0.009414239287456157
3,0.2727,1,3,2.7,4.1,0,26,13.5,Legal,Male,2.8553201198372458,2.8629749049545414,-0.0076547851172956705,0.10825607214847535,0.04048496756262806
2,0.2857,1,3,3.5,3.9,0,18,9.4,Operations,Female,2.307572634505085,2.1320363701696032,0.17553626433548164,-0.15403895355472125,0.018720320176583635
3,0.375,3,3,3.2,3.3,0,16,9.6,Legal,Female,2.0881534822818573,2.2775283029745355,-0.1893748206926782,-0.14260450290807652,-0.013090892698014776
1,0.25,2,3,3.7,3.8,0,21,22.0,Sales,Female,1.7119945007591924,1.7891676617101564,-0.07717316095096405,-0.13209797166754503,0.008456015921148035
4,0.3333,2,2,3.6,4.3,0,37,10.9,HR,Male,2.9407479652212314,3.048046202809518,-0.1072982375882865,0.10424948023328726,0.030380553806737744
3,0.3,3,3,2.5,3.3,0,4,7.2,Operations,Male,2.4997952622817508,2.5641832654229515,-0.06438800314120074,0.11193505373875082,-0.011646284901404683
2,0.3333,1,2,3.9,3.4,0,2,14.3,Data Science,Male,2.5249283241374862,2.546589355423788,-0.021661031286301924,0.10236976321513462,-0.005977617770131961
3,0.375,3,2,3.4,4.8,0,7,12.5,Product,Female,2.403334996094189,2.4791425252732604,-0.07580752917907141,-0.14423388011670374,0.04495824954824906
3,0.3,2,2,3.1,4.7,0,9,12.3,Legal,Female,2.613006652415316,2.4943948155042177,0.11861183691109822,-0.14792397346595748,0.03953835394075665
2,0.5,3,3,3.6,4.4,0,2,13.4,Data Science,Male,2.3617969526258915,2.25058259897147,0.11121435365442167,0.10202366595297824,0.038788920191561445
2,0.3333,3,4,3.9,2.1,0,26,16.6,Product,Female,1.8389610707123492,1.890320343385092,-0.05135927267274276,-0.1558152401425675,-0.07969132143020649
1,0.2,2,3,2.8,2.9,0,61,11.7,Legal,Female,1.7387102481382397,1.7464408733956545,-0.007730625257414747,-0.14336024889806095,-0.018090720416071897
2,0.3333,1,4,3.0,3.5,0,9,20.5,Marketing,Female,2.017566137961748,2.0381591874389535,-0.020593049477205305,-0.14951131536748746,0.009971758423289444
1,0.5,1,2,3.4,2.9,0,36,9.0,Legal,Male,2.2213750375685026,2.0658744297322116,0.15550060783629105,0.10272702261760752,-0.011499685617145722
1,0.3333,1,3,3.6,4.6,0,4,16.5,Sales,Male,1.9125010869241836,2.0520240959937985,-0.1395230090696149,0.10313041239128978,0.03457924711680905
1,0.3333,2,3,4.3,2.4,0,50,22.0,Marketing,Male,1.9021075263969205,1.9253760346978905,-0.023268508300970048,0.10547027199573075,-0.025872391758048462
2,0.2857,2,4,3.8,4.0,0,12,16.6,Finance,Female,2.2428350885882717,2.1834891592318324,0.05934592935643934,-0.1418685139927178,0.03404400170224571
3,0.375,2,1,3.4,4.7,0,17,11.0,Engineering,Male,2.997730276216664,2.896684144869757,0.10104613134690688,0.09847367275963748,0.03932349071173388
1,1.0,2,3,4.1,3.4,0,19,6.8,Customer Support,Female,1.4883995840570443,1.5488896606540512,-0.06049007659700689,-0.15070079457882343,0.0005476344510496733
1,0.2,2,2,4.0,2.0,0,2,13.4,Data Science,Male,2.028148247292285,2.1850701756499373,-0.15692192835765217,0.10494905701654135,-0.0565677416939148
3,0.375,1,2,4.5,4.8,0,24,13.6,Product,Male,3.2932409068235073,2.947598800628745,0.34564210619476254,0.10389128456811761,0.03985221727432484
6,0.2,2,4,3.4,2.9,0,28,8.7,Operations,Female,3.912023005428146,3.776990714119304,0.13503229130884176,-0.10682089551207395,-0.008837078389871349
3,0.75,1,2,4.5,4.3,0,13,9.0,Customer Support,Male,2.767576180416237,2.5847203399875704,0.18285584042866665,0.10485579357354693,0.016959127624108675
2,0.4,1,4,3.1,3.8,0,13,11.5,Engineering,Female,2.0719132752590443,2.1568346491552632,-0.0849213738962189,-0.13578998143226892,0.01252729087172762
2,0.3333,1,3,3.9,5.0,0,17,7.5,Customer Support,Male,2.5392369943330477,2.3600939198053434,0.17914307452770428,0.11175949158465749,0.04065988142952495
3,0.75,1,2,3.3,4.2,0,7,7.4,Operations,Male,2.5922651681085,2.582027207234433,0.010237960874067031,0.10642405259506534,0.025979150153305947
1,0.3333,1,3,2.4,3.5,1,6,22.7,Sales,Male,1.9600947840472698,1.943702656942549,0.01639212710472071,0.10415275529916139,0.006322000345557801
2,0.3333,1,3,4.4,3.5,1,47,6.8,HR,Male,2.344686269012681,2.3869172919230524,-0.04223102291037151,0.10975020607145587,0.005646640287616001
3,0.2308,1,3,3.4,2.9,0,36,9.0,Legal,Male,2.8633430855082453,2.8705067895533087,-0.00716370404506339,0.10381414363172434,-0.018775355450293223
1,1.0,1,2,4.5,3.0,0,47,17.0,Finance,Male,2.1294214739848565,2.075334840542152,0.05408663344270437,0.10108409327312282,-0.003413874133017438
1,0.3333,1,3,3.3,3.5,1,12,9.3,Engineering,Male,2.2213750375685026,2.149809889059904,0.07156514850859885,0.10417643960122348,0.00530722850733492
1,0.3333,2,4,4.9,3.9,0,61,8.9,Data Science,Male,2.004179057179289,2.110690721565491,-0.10651166438620185,0.1016390840478706,0.01149836332291733
1,0.5,1,3,1.7,4.4,0,3,14.5,Finance,Male,1.9823798288367047,1.9187099029265726,0.0636699259101321,0.10233058592332153,0.02834007973760733
5,0.1667,1,3,2.9,2.9,0,12,8.2,Customer Support,Male,3.912023005428146,3.8094329742801563,0.1025900311479897,0.09121473531223416,-0.008859348955582592
3,0.6,2,4,3.5,3.7,0,38,13.1,Engineering,Female,2.4344901638739844,2.2958932283566793,0.13859693551730512,-0.13881865202125937,0.01641394885294856
1,1.0,3,3,2.6,4.3,0,5,17.5,Product,Male,1.7578579175523736,1.7843506603618864,-0.026492742809512748,0.10718925299413537,0.021286878915216814
1,1.0,2,4,5.0,3.5,1,20,18.7,Product,Male,2.0412203288596382,2.0226458132412013,0.018574515618436926,0.11646965155354366,0.006777811243087162
2,0.3333,1,2,4.9,4.4,0,3,16.7,Product,Male,2.837908188360424,2.6286145747111225,0.20929361364930132,0.10468120249676292,0.03311083051404348
2,1.0,2,3,3.5,2.8,0,9,5.7,Operations,Female,1.7867469274045107,1.7430171441154851,0.04372978328902555,-0.15676754995511552,-0.032631905206812126
1,0.1429,3,3,2.9,3.3,0,47,9.1,Legal,Male,2.231089091288976,2.041412077927789,0.18967701336118692,0.10514596682441767,-0.008532757321809187
4,0.5,1,1,4.6,3.5,1,36,10.9,Engineering,Male,2.942331496826876,3.1015759851453515,-0.1592444883184756,0.09888609626026877,0.002693615207190522
1,0.25,3,3,4.4,3.7,0,1,6.1,HR,Male,1.7698546338400052,2.008093288972428,-0.2382386551324227,0.09610406745757386,0.01669811481183031
4,0.4444,3,2,4.4,4.3,0,1,19.5,Product,Male,3.080532875246456,3.0746965618683495,0.005836313378106528,0.09922553742912964,0.03223177719443208
3,0.3333,3,2,3.6,1.8,0,26,8.5,HR,Male,2.5930133911138515,2.508897153519276,0.08411623759457543,0.1112999101124054,-0.08636936557408675
1,0.1667,1,3,4.2,3.7,0,57,11.8,Product,Male,2.178155014615869,2.317473601161773,-0.13931858654590412,0.11090907162992801,0.01362297011847366
6,0.2857,1,3,2.5,2.7,0,1,9.1,HR,Male,3.912023005428146,3.7966170104855803,0.11540599494256565,0.09695010226908436,-0.02250977875951904
1,0.5,2,2,2.5,3.3,0,20,9.5,Customer Support,Male,1.6370530794670737,1.862088585681264,-0.22503550621419022,0.09759628495990176,-0.0035366440047636346
4,0.2105,1,4,3.4,4.7,0,31,9.9,Customer Support,Female,3.0740812399649675,3.053432884768004,0.020648355196963397,-0.13789048554284367,0.028878627612267664
5,0.2941,1,3,3.2,4.1,0,3,9.8,Engineering,Male,3.8188106237059674,3.6279666868373037,0.19084393686866363,0.09547398739517711,0.04127068359287924
2,0.3333,1,3,3.4,3.5,1,21,8.8,Legal,Male,2.378619779270043,2.4064765064747764,-0.0278567272047332,0.11068583398551858,0.008847729550911088
1,0.2,1,3,3.6,3.2,0,13,12.3,Finance,Female,1.925707441737794,1.8868108416667495,0.03889660007104445,-0.14391125269412963,-0.011879736143636842
3,0.5,1,3,3.2,3.4,0,2,33.6,Sales,Male,2.63834278867739,2.5562628025436274,0.08207998613376244,0.10046183710401838,0.00043705410470858385
3,0.375,2,3,4.0,2.6,0,6,23.4,Sales,Male,2.6181254935742233,2.5888454984306875,0.029279995143535853,0.09710996473154752,-0.03009689020097699
2,0.5,3,3,3.3,3.5,0,5,6.1,Operations,Female,1.7715567619105355,1.7978135826071842,-0.026256820696648697,-0.15325194255383173,0.009135857505981069
5,0.3846,2,3,4.9,3.6,0,4,18.8,Sales,Male,3.481240089335692,3.2982554953218886,0.1829845940138033,0.0912358959566877,0.0035334658721730985
1,0.3333,1,2,2.6,3.7,0,18,16.9,Marketing,Female,1.9906103279732201,1.7683874819316465,0.2222228460415736,-0.14117918255137124,0.012543347149770609
2,0.3333,1,3,3.1,4.3,0,1,11.7,Data Science,Male,2.4706386779902956,2.487767568978182,-0.017128890987886614,0.1011732091105866,0.038172559972617245
2,0.4,3,2,3.4,3.0,0,1,9.5,Legal,Female,2.0215475632609334,1.949427234259071,0.07212032900186238,-0.14799457291277174,-0.013927990574958969
1,0.1667,1,2,2.9,3.7,0,2,16.7,Sales,Male,2.0769384114617173,2.2303962387723653,-0.15345782731064794,0.10104850741201253,0.009828397403144968
3,0.3,3,3,3.6,2.7,0,1,6.6,Operations,Female,2.1400661634962708,2.3206656644810115,-0.18059950098474076,-0.1530510472994592,-0.03328219552518223
1,0.3333,1,3,3.7,2.7,0,12,5.6,HR,Male,1.864080130807681,1.969913927560849,-0.10583379675316795,0.10699392417134529,-0.0292656073985078
3,0.75,1,3,4.0,2.6,0,38,15.3,Finance,Male,2.613739521630969,2.5474350755468183,0.06630444608415065,0.10440675686714046,-0.030238621395859817
1,0.5,2,3,2.9,2.1,0,25,11.1,Product,Female,1.5933085305042167,1.624996682973676,-0.03168815246945922,-0.14833552633170888,-0.06679656963576638
3,0.75,3,2,2.2,3.6,0,13,10.0,Customer Support,Male,2.203869120054888,2.328504343345901,-0.12463522329101329,0.11216121178241072,0.009142845598713943
4,0.4444,3,2,4.4,3.2,0,35,27.5,Sales,Female,2.624668592163159,2.7452959208453223,-0.12062732868216308,-0.1374139316470111,-0.0012002392713938515
3,0.2727,2,3,2.9,3.5,0,6,14.6,Engineering,Female,2.8975680247667595,2.5390248568916665,0.358543167875093,-0.1427675532680662,0.007397719369866435
3,0.3,1,4,2.8,2.6,0,1,14.2,Engineering,Male,2.9096295745005794,2.77931261676592,0.13031695773465923,0.10461111428922361,-0.04875312009512244
3,0.6,1,4,3.4,3.5,1,17,10.5,Legal,Female,1.860974538249528,2.2788620069118486,-0.4178874686623206,-0.14601925836242835,0.0064866100063826
1,0.1429,2,2,3.7,5.0,0,2,6.4,Customer Support,Male,2.3504224224082058,2.178834600568616,0.17158782183958987,0.10732437002168863,0.04291912593037482
2,0.2857,2,3,1.7,3.2,0,3,8.9,Customer Support,Female,1.827769906751088,1.9070766078038686,-0.07930670105278059,-0.1509399165194609,-0.010787728295446537
2,0.5,1,3,3.6,3.0,0,19,14.6,Product,Male,2.190535589185423,2.3175956926526817,-0.12706010346725893,0.10745922495131555,-0.012620793588913975
2,2.0,3,3,2.9,3.8,0,10,11.0,Engineering,Female,2.1041341542702074,1.856925013763184,0.24720914050702336,-0.1351432926714838,0.018541165433762948
4,0.2857,2,3,4.7,3.8,0,4,10.2,Data Science,Male,3.3513066120486905,3.2377085363495164,0.11359807569917413,0.10333280211260754,0.009368057025760287
2,0.3333,2,4,3.9,3.0,0,27,11.5,Engineering,Female,2.238579763018133,2.1051053673063196,0.13347439571181363,-0.14173263892461524,-0.016982104486562306
1,0.5,1,4,2.6,3.5,1,7,11.0,Legal,Female,1.7369512327330598,1.666640077135842,0.07031115559721779,-0.1429213011640833,0.006614618399466937
5,0.3846,2,3,1.8,3.4,0,14,14.4,Engineering,Female,2.8495497633759097,3.075001103887775,-0.22545134051186544,-0.12508743879539733,0.0010031554330796545
1,1.0,1,1,3.3,3.2,0,29,15.3,Marketing,Male,2.0320878452963655,2.06754762823739,-0.035459782941024365,0.10467432915595816,-0.0023577209403060928
2,0.4,1,3,3.5,4.4,0,7,6.3,Customer Support,Male,2.3135250330323798,2.3011803250591663,0.01234470797321352,0.1062474190067231,0.035709179500134365
2,0.3333,1,3,3.8,4.1,0,24,9.8,Engineering,Male,2.295560478057081,2.520893351993508,-0.2253328739364271,0.10240903084696282,0.03321761530022992
1,0.3333,1,3,3.0,3.2,0,50,17.9,Finance,Male,1.965712776351493,2.0206913764708707,-0.05497860011937772,0.10133411371583444,-0.008562398829942565
3,0.6,2,1,3.9,4.6,0,3,17.6,Finance,Male,2.6078614738467776,2.670076663254369,-0.06221518940759152,0.10478299905133358,0.028108852632163246
1,0.25,3,4,3.8,4.2,0,2,23.5,Marketing,Female,1.4586150226995167,1.7459563842009174,-0.28734136150140066,-0.13191253594795635,0.03930895291740036
2,0.1818,1,4,2.8,3.8,0,9,14.0,Product,Male,2.510411940196362,2.527673079065479,-0.017261138869117065,0.09430321702245117,0.01518118940025447
6,0.2222,2,4,4.3,3.1,0,9,6.8,HR,Male,3.912023005428146,3.890413147209968,0.02160985821817807,0.07480324865660719,-0.00845333086104289
